item_id,order_id,product_id,product_name,category,quantity,unit_price,gst_rate,gst_amount,discount_amount,total_price
ITM0029713,ORD011878,PRD0452,Usha Protein Powder Plus,Beauty & Health,2,2747,18,988.92,426.09,6056.83
ITM0029714,ORD011878,PRD0443,Voltas Multivitamins Base,Beauty & Health,1,2123,18,382.14,77.0,2428.14
ITM0029715,ORD011878,PRD0847,Amul Dashboard Camera Classic,Automotive,2,9558,28,5352.48,164.27,24304.21
ITM0029716,ORD011878,PRD0850,Pebble Dashboard Camera Elite,Automotive,2,5807,28,3251.92,116.24,14749.68
ITM0029717,ORD011879,PRD0821,Orient Car Perfume Base,Automotive,3,6341,28,5326.44,3650.99,20698.45
ITM0029718,ORD011880,PRD0623,Usha Soft Toy Ultra,Toys & Baby,1,2966,12,355.92,256.28,3065.64
ITM0029719,ORD011881,PRD0705,ITC Basmati Rice Base,Grocery,2,865,0,0.0,222.56,1507.44
ITM0029720,ORD011881,PRD0303,Reliance Fiction Novel Lite,Books,1,1345,0,0.0,78.78,1266.22
ITM0029721,ORD011881,PRD0864,Syska Bike Lock Lite,Automotive,3,6286,28,5280.24,359.09,23779.15
ITM0029722,ORD011882,PRD0284,Usha Bedsheet Set Premium,Home & Kitchen,2,15085,12,3620.4,3191.62,30598.78
ITM0029723,ORD011882,PRD0050,Berger Headphones Standard,Electronics,3,105666,18,57059.64,37337.26,336720.38
ITM0029724,ORD011883,PRD0605,Hindusta Unilever Board Game Standard,Toys & Baby,1,1549,12,185.88,103.33,1631.55
ITM0029725,ORD011883,PRD0416,Havells Hair Oil Premium,Beauty & Health,3,1858,18,1003.32,130.95,6446.37
ITM0029726,ORD011884,PRD0340,HDFC Cookbook Lite,Books,3,895,0,0.0,462.79,2222.21
ITM0029727,ORD011884,PRD0290,Ambrane Bedsheet Set Classic,Home & Kitchen,1,4550,12,546.0,541.46,4554.54
ITM0029728,ORD011884,PRD0081,Bajaj Camera Max,Electronics,2,104991,18,37796.76,6164.68,241614.08
ITM0029729,ORD011884,PRD0848,Infosys Dashboard Camera Premium,Automotive,2,250,28,140.0,78.45,561.55
ITM0029730,ORD011885,PRD0591,Portronics Resistance Band Ultra,Sports & Fitness,3,25931,12,9335.16,563.53,86564.63
ITM0029731,ORD011885,PRD0681,Finolex Baby Oil Elite,Toys & Baby,3,4183,12,1505.88,2326.2,11728.68
ITM0029732,ORD011885,PRD0050,Berger Headphones Standard,Electronics,3,105666,18,57059.64,55720.51,318337.13
ITM0029733,ORD011886,PRD0022,ITC Tablet Base,Electronics,3,69701,18,37638.54,35052.58,211688.96
ITM0029734,ORD011887,PRD0188,Reliance Kurti Standard,Fashion,3,12398,5,1859.7,5759.48,33294.22
ITM0029735,ORD011888,PRD0246,Maruti Air Purifier Standard,Home & Kitchen,1,8728,12,1047.36,874.52,8900.84
ITM0029736,ORD011889,PRD0286,Fire-Boltt Bedsheet Set Lite,Home & Kitchen,2,4364,12,1047.36,560.92,9214.44
ITM0029737,ORD011889,PRD0718,ITC Organic Dal Premium,Grocery,3,527,0,0.0,298.54,1282.46
ITM0029738,ORD011889,PRD0136,Ambrane T-Shirt Max,Fashion,3,420,5,63.0,237.48,1085.52
ITM0029739,ORD011889,PRD0909,Hero Notebook Set Premium,Office Supplies,3,4134,18,2232.36,1213.75,13420.61
ITM0029740,ORD011890,PRD0221,Tata Rice Cooker Standard,Home & Kitchen,3,10570,12,3805.2,812.55,34702.65
ITM0029741,ORD011890,PRD0898,Fire-Boltt Engine Oil Base,Automotive,2,6792,28,3803.52,224.57,17162.95
ITM0029742,ORD011890,PRD0257,Pebble Ceiling Fan Plus,Home & Kitchen,1,2950,12,354.0,395.85,2908.15
ITM0029743,ORD011891,PRD0781,Bajaj Electricals Turmeric Powder Pro,Grocery,3,262,0,0.0,144.97,641.03
ITM0029744,ORD011891,PRD0442,Orient Multivitamins Plus,Beauty & Health,3,1928,18,1041.12,1131.74,5693.38
ITM0029745,ORD011892,PRD0874,Hindusta Unilever Car Vacuum Premium,Automotive,2,1814,28,1015.84,470.35,4173.49
ITM0029746,ORD011892,PRD0836,HDFC Tyre Inflator Plus,Automotive,2,7289,28,4081.84,1239.67,17420.17
ITM0029747,ORD011892,PRD0019,Orient Laptop Standard,Electronics,1,60431,18,10877.58,11374.15,59934.43
ITM0029748,ORD011893,PRD0578,Dabur Swimming Goggles Elite,Sports & Fitness,3,47967,12,17268.12,3891.72,157277.4
ITM0029749,ORD011893,PRD0233,Marico Water Purifier Standard,Home & Kitchen,1,9299,12,1115.88,1413.38,9001.5
ITM0029750,ORD011893,PRD0133,Orient T-Shirt Lite,Fashion,3,7429,5,1114.35,2900.11,20501.24
ITM0029751,ORD011894,PRD0619,Crossbeats Educational Toy Premium,Toys & Baby,1,4857,12,582.84,604.92,4834.92
ITM0029752,ORD011894,PRD0357,Havells Children Story Elite,Books,2,373,0,0.0,4.94,741.06
ITM0029753,ORD011894,PRD0490,Voltas Lipstick Max,Beauty & Health,1,2918,18,525.24,39.28,3403.96
ITM0029754,ORD011895,PRD0544,Bajaj Treadmill Elite,Sports & Fitness,1,2026,12,243.12,282.17,1986.95
ITM0029755,ORD011895,PRD0737,Asian Paints Cold Pressed Oil Base,Grocery,3,319,0,0.0,99.93,857.07
ITM0029756,ORD011896,PRD0540,Crompton Badminton Racket Ultra,Sports & Fitness,2,4752,12,1140.48,697.96,9946.52
ITM0029757,ORD011896,PRD0446,Polycab Multivitamins Pro,Beauty & Health,2,1092,18,393.12,90.92,2486.2
ITM0029758,ORD011897,PRD0116,Noise Women Saree Ultra,Fashion,3,14668,5,2200.2,6052.86,40151.34
ITM0029759,ORD011898,PRD0531,Hindusta Unilever Badminton Racket Standard,Sports & Fitness,2,23358,12,5605.92,7489.09,44832.83
ITM0029760,ORD011898,PRD0314,Infosys UPSC Guide Base,Books,3,1363,0,0.0,151.34,3937.66
ITM0029761,ORD011899,PRD0759,HCL Honey Max,Grocery,3,1580,0,0.0,736.99,4003.01
ITM0029762,ORD011900,PRD0801,Voltas Car Cover Pro,Automotive,1,5490,28,1537.2,448.01,6579.19
ITM0029763,ORD011900,PRD0720,Havells Organic Dal Lite,Grocery,3,1749,0,0.0,796.45,4450.55
ITM0029764,ORD011901,PRD0596,Voltas Resistance Band Pro,Sports & Fitness,1,45453,12,5454.36,1178.18,49729.18
ITM0029765,ORD011901,PRD0422,Reliance Shampoo Standard,Beauty & Health,1,2896,18,521.28,480.92,2936.36
ITM0029766,ORD011901,PRD0217,Wipro Mixer Grinder Elite,Home & Kitchen,2,18839,12,4521.36,431.65,41767.71
ITM0029767,ORD011902,PRD0330,Orient MBA Textbook Ultra,Books,3,149,0,0.0,50.26,396.74
ITM0029768,ORD011902,PRD0739,Finolex Cold Pressed Oil Base,Grocery,3,184,0,0.0,101.94,450.06
ITM0029769,ORD011902,PRD0857,Hero Car Seat Cover Ultra,Automotive,3,1461,28,1227.24,691.77,4918.47
ITM0029770,ORD011902,PRD0797,Voltas Spice Kit Ultra,Grocery,3,909,0,0.0,275.74,2451.26
ITM0029771,ORD011903,PRD0276,Bajaj Electricals LED Bulb Elite,Home & Kitchen,3,13745,12,4948.2,6543.06,39640.14
ITM0029772,ORD011903,PRD0204,boAt Pressure Cooker Pro,Home & Kitchen,2,14330,12,3439.2,5251.7,26847.5
ITM0029773,ORD011904,PRD0394,Ambrane Biography Standard,Books,2,467,0,0.0,107.59,826.41
ITM0029774,ORD011904,PRD0126,Titan Jeans Premium,Fashion,2,9027,5,902.7,2107.73,16848.97
ITM0029775,ORD011904,PRD0232,Hindusta Unilever Water Purifier Classic,Home & Kitchen,3,3699,12,1331.64,1510.49,10918.15
ITM0029776,ORD011904,PRD0751,Voltas Honey Standard,Grocery,2,188,0,0.0,18.17,357.83
ITM0029777,ORD011905,PRD0152,V-Guard Formal Shirt Plus,Fashion,3,12020,5,1803.0,6917.6,30945.4
ITM0029778,ORD011906,PRD0216,Voltas Mixer Grinder Pro,Home & Kitchen,2,12530,12,3007.2,1968.99,26098.21
ITM0029779,ORD011906,PRD0726,Marico Desi Ghee Plus,Grocery,3,1728,0,0.0,519.23,4664.77
ITM0029780,ORD011906,PRD0837,Crossbeats Tyre Inflator Elite,Automotive,3,5558,28,4668.72,536.76,20805.96
ITM0029781,ORD011907,PRD0318,Bajaj UPSC Guide Pro,Books,1,585,0,0.0,92.75,492.25
ITM0029782,ORD011907,PRD0185,Pidilite Kurti Pro,Fashion,3,4014,5,602.1,2131.86,10512.24
ITM0029783,ORD011907,PRD0171,Havells Sherwani Lite,Fashion,1,3901,5,195.05,558.74,3537.31
ITM0029784,ORD011908,PRD0722,Pidilite Desi Ghee Premium,Grocery,1,397,0,0.0,71.88,325.12
ITM0029785,ORD011908,PRD0634,Pidilite Remote Control Car Classic,Toys & Baby,1,1817,12,218.04,214.87,1820.17
ITM0029786,ORD011909,PRD0998,HCL Pen Drive Pro,Office Supplies,3,7407,18,3999.78,4122.56,22098.22
ITM0029787,ORD011909,PRD0272,Hindusta Unilever LED Bulb Plus,Home & Kitchen,1,22813,12,2737.56,3446.91,22103.65
ITM0029788,ORD011909,PRD0333,boAt Cookbook Premium,Books,2,1438,0,0.0,560.82,2315.18
ITM0029789,ORD011910,PRD0301,ITC Fiction Novel Plus,Books,3,1192,0,0.0,25.56,3550.44
ITM0029790,ORD011910,PRD0009,Titan Smartphone Max,Electronics,2,57064,18,20543.04,19183.87,115487.17
ITM0029791,ORD011910,PRD0592,Zebronics Resistance Band Plus,Sports & Fitness,3,31192,12,11229.12,15819.45,88985.67
ITM0029792,ORD011910,PRD0214,Maruti Mixer Grinder Lite,Home & Kitchen,2,12737,12,3056.88,3946.49,24584.39
ITM0029793,ORD011911,PRD0477,Hero Kajal Base,Beauty & Health,3,2623,18,1416.42,1490.17,7795.25
ITM0029794,ORD011911,PRD0307,Ambrane Fiction Novel Lite,Books,1,1256,0,0.0,135.82,1120.18
ITM0029795,ORD011911,PRD0151,HDFC Formal Shirt Base,Fashion,1,8355,5,417.75,1552.04,7220.71
ITM0029796,ORD011911,PRD0983,Berger Desk Lamp Classic,Office Supplies,1,236,18,42.48,13.62,264.86
ITM0029797,ORD011912,PRD0039,Hero Smart TV Max,Electronics,3,132809,18,71716.86,73225.07,396918.79
ITM0029798,ORD011912,PRD0259,Pidilite Ceiling Fan Elite,Home & Kitchen,2,11846,12,2843.04,3114.93,23420.11
ITM0029799,ORD011912,PRD0603,Finolex Board Game Max,Toys & Baby,1,2285,12,274.2,432.12,2127.08
ITM0029800,ORD011913,PRD0830,Maruti Car Perfume Elite,Automotive,3,3418,28,2871.12,930.78,12194.34
ITM0029801,ORD011913,PRD0547,Mahindra Treadmill Max,Sports & Fitness,1,20885,12,2506.2,1321.92,22069.28
ITM0029802,ORD011914,PRD0321,Maruti MBA Textbook Standard,Books,3,112,0,0.0,66.81,269.19
ITM0029803,ORD011915,PRD0654,Crossbeats Puzzle Set Elite,Toys & Baby,1,1190,12,142.8,134.87,1197.93
ITM0029804,ORD011915,PRD0326,Noise MBA Textbook Base,Books,1,527,0,0.0,91.88,435.12
ITM0029805,ORD011915,PRD0907,Infosys Notebook Set Max,Office Supplies,2,2264,18,815.04,87.22,5255.82
ITM0029806,ORD011916,PRD0143,V-Guard Ethnic Dress Base,Fashion,3,12193,5,1828.95,5513.43,32894.52
ITM0029807,ORD011916,PRD0376,Voltas Medical Guide Standard,Books,2,133,0,0.0,44.11,221.89
ITM0029808,ORD011916,PRD0322,Hero MBA Textbook Ultra,Books,1,504,0,0.0,31.78,472.22
ITM0029809,ORD011917,PRD0097,Orient Router Elite,Electronics,2,84024,18,30248.64,23205.85,175090.79
ITM0029810,ORD011918,PRD0491,Infosys Face Wash Base,Beauty & Health,3,2396,18,1293.84,351.04,8130.8
ITM0029811,ORD011919,PRD0597,Syska Resistance Band Plus,Sports & Fitness,3,46755,12,16831.8,17801.16,139295.64
ITM0029812,ORD011919,PRD0157,Orient Formal Shirt Ultra,Fashion,3,1331,5,199.65,200.6,3992.05
ITM0029813,ORD011920,PRD0410,Godrej Face Cream Max,Beauty & Health,2,108,18,38.88,15.35,239.53
ITM0029814,ORD011920,PRD0399,Usha Biography Base,Books,1,1253,0,0.0,110.84,1142.16
ITM0029815,ORD011920,PRD0272,Hindusta Unilever LED Bulb Plus,Home & Kitchen,3,22813,12,8212.68,6644.56,70007.12
ITM0029816,ORD011920,PRD0950,Mahindra Stapler Standard,Office Supplies,3,1627,18,878.58,383.91,5375.67
ITM0029817,ORD011921,PRD0887,Gizmore LED Car Lights Classic,Automotive,1,6310,28,1766.8,407.75,7669.05
ITM0029818,ORD011921,PRD0965,Voltas Calculator Lite,Office Supplies,2,7802,18,2808.72,2377.16,16035.56
ITM0029819,ORD011921,PRD0904,Infosys Notebook Set Plus,Office Supplies,3,2263,18,1222.02,1110.78,6900.24
ITM0029820,ORD011922,PRD0726,Marico Desi Ghee Plus,Grocery,2,1728,0,0.0,436.62,3019.38
ITM0029821,ORD011922,PRD0183,V-Guard Kurti Max,Fashion,3,12385,5,1857.75,6616.68,32396.07
ITM0029822,ORD011922,PRD0920,Mivi Pen Pack Classic,Office Supplies,3,3537,18,1909.98,245.72,12275.26
ITM0029823,ORD011922,PRD0312,Bajaj UPSC Guide Plus,Books,3,782,0,0.0,330.22,2015.78
ITM0029824,ORD011923,PRD0259,Pidilite Ceiling Fan Elite,Home & Kitchen,3,11846,12,4264.56,5956.92,33845.64
ITM0029825,ORD011924,PRD0239,Voltas Water Purifier Standard,Home & Kitchen,3,9432,12,3395.52,1580.75,30110.77
ITM0029826,ORD011925,PRD0856,HDFC Car Seat Cover Base,Automotive,1,3997,28,1119.16,674.77,4441.39
ITM0029827,ORD011925,PRD0973,Hindusta Unilever Office Chair Base,Office Supplies,2,6458,18,2324.88,2552.44,12688.44
ITM0029828,ORD011925,PRD0177,Berger Sherwani Base,Fashion,3,11735,5,1760.25,332.87,36632.38
ITM0029829,ORD011925,PRD0855,Pidilite Car Seat Cover Classic,Automotive,2,1497,28,838.32,381.42,3450.9
ITM0029830,ORD011926,PRD0030,Infosys Tablet Elite,Electronics,1,58218,18,10479.24,1208.82,67488.42
ITM0029831,ORD011926,PRD0614,Berger Educational Toy Ultra,Toys & Baby,3,886,12,318.96,493.9,2483.06
ITM0029832,ORD011927,PRD0802,Mahindra Car Cover Pro,Automotive,1,3620,28,1013.6,480.1,4153.5
ITM0029833,ORD011927,PRD0330,Orient MBA Textbook Ultra,Books,1,149,0,0.0,10.23,138.77
ITM0029834,ORD011927,PRD0073,Maruti Smartwatch Plus,Electronics,2,148387,18,53419.32,36607.06,313586.26
ITM0029835,ORD011928,PRD0657,Noise Puzzle Set Ultra,Toys & Baby,2,2203,12,528.72,775.51,4159.21
ITM0029836,ORD011928,PRD0902,Pidilite Notebook Set Ultra,Office Supplies,2,6781,18,2441.16,1792.44,14210.72
ITM0029837,ORD011928,PRD0458,Hindusta Unilever Protein Powder Plus,Beauty & Health,3,2421,18,1307.34,176.54,8393.8
ITM0029838,ORD011928,PRD0675,Pidilite Diaper Standard,Toys & Baby,1,2613,12,313.56,327.17,2599.39
ITM0029839,ORD011929,PRD0741,Tata Atta Base,Grocery,2,1105,0,0.0,88.31,2121.69
ITM0029840,ORD011929,PRD0504,Orient Yoga Mat Ultra,Sports & Fitness,3,48271,12,17377.56,15092.3,147098.26
ITM0029841,ORD011929,PRD0594,boAt Resistance Band Standard,Sports & Fitness,2,37205,12,8929.2,162.29,83176.91
ITM0029842,ORD011930,PRD0934,boAt File Folder Lite,Office Supplies,3,3331,18,1798.74,433.13,11358.61
ITM0029843,ORD011930,PRD0135,Syska T-Shirt Premium,Fashion,2,14939,5,1493.9,3151.87,28220.03
ITM0029844,ORD011930,PRD0550,Mivi Treadmill Pro,Sports & Fitness,1,14111,12,1693.32,914.94,14889.38
ITM0029845,ORD011930,PRD0832,HCL Tyre Inflator Max,Automotive,2,5434,28,3043.04,827.79,13083.25
ITM0029846,ORD011931,PRD0607,Godrej Board Game Ultra,Toys & Baby,3,1559,12,561.24,699.35,4538.89
ITM0029847,ORD011931,PRD0463,Maruti Essential Oil Premium,Beauty & Health,1,542,18,97.56,95.62,543.94
ITM0029848,ORD011931,PRD0163,Reliance Lehenga Base,Fashion,3,417,5,62.55,132.66,1180.89
ITM0029849,ORD011931,PRD0102,ITC Men Kurta Lite,Fashion,2,5790,5,579.0,716.14,11442.86
ITM0029850,ORD011932,PRD0666,Syska Baby Stroller Pro,Toys & Baby,2,1004,12,240.96,278.92,1970.04
ITM0029851,ORD011932,PRD0768,Havells Dry Fruits Mix Lite,Grocery,2,273,0,0.0,105.66,440.34
ITM0029852,ORD011932,PRD0228,Tata Rice Cooker Classic,Home & Kitchen,1,8246,12,989.52,771.37,8464.15
ITM0029853,ORD011932,PRD0977,Berger Office Chair Base,Office Supplies,2,864,18,311.04,275.34,1763.7
ITM0029854,ORD011933,PRD0525,Reliance Cricket Bat Plus,Sports & Fitness,1,32081,12,3849.72,1538.36,34392.36
ITM0029855,ORD011933,PRD0928,ITC Printer Paper Lite,Office Supplies,1,2017,18,363.06,284.18,2095.88
ITM0029856,ORD011933,PRD0042,Crompton Headphones Classic,Electronics,3,105210,18,56813.4,46023.55,326419.85
ITM0029857,ORD011934,PRD0123,Syska Jeans Classic,Fashion,1,9601,5,480.05,1565.84,8515.21
ITM0029858,ORD011934,PRD0885,Voltas LED Car Lights Pro,Automotive,3,9481,28,7964.04,926.88,35480.16
ITM0029859,ORD011935,PRD0976,Zebronics Office Chair Elite,Office Supplies,1,5096,18,917.28,55.35,5957.93
ITM0029860,ORD011935,PRD0608,Crompton Board Game Classic,Toys & Baby,3,1657,12,596.52,860.83,4706.69
ITM0029861,ORD011936,PRD0091,Pebble Router Premium,Electronics,2,61618,18,22182.48,10688.94,134729.54
ITM0029862,ORD011936,PRD0340,HDFC Cookbook Lite,Books,1,895,0,0.0,171.3,723.7
ITM0029863,ORD011937,PRD0965,Voltas Calculator Lite,Office Supplies,1,7802,18,1404.36,934.27,8272.09
ITM0029864,ORD011937,PRD0964,Hero Calculator Max,Office Supplies,2,7265,18,2615.4,567.21,16578.19
ITM0029865,ORD011937,PRD0197,Ambrane Sports Shoes Base,Fashion,2,12514,5,1251.4,1411.52,24867.88
ITM0029866,ORD011937,PRD0990,Infosys Desk Lamp Lite,Office Supplies,2,3362,18,1210.32,1255.83,6678.49
ITM0029867,ORD011938,PRD0475,Crompton Kajal Pro,Beauty & Health,2,1999,18,719.64,414.65,4302.99
ITM0029868,ORD011938,PRD0164,Polycab Lehenga Pro,Fashion,1,4218,5,210.9,835.62,3593.28
ITM0029869,ORD011938,PRD0730,Hindusta Unilever Desi Ghee Pro,Grocery,1,1668,0,0.0,16.13,1651.87
ITM0029870,ORD011939,PRD0807,Marico Car Cover Pro,Automotive,1,1471,28,411.88,275.27,1607.61
ITM0029871,ORD011940,PRD0292,Titan Curtains Elite,Home & Kitchen,1,18583,12,2229.96,3363.15,17449.81
ITM0029872,ORD011941,PRD0368,Titan Engineering Book Base,Books,1,1124,0,0.0,203.75,920.25
ITM0029873,ORD011941,PRD0648,Syska Building Blocks Lite,Toys & Baby,3,2544,12,915.84,176.41,8371.43
ITM0029874,ORD011941,PRD0485,HCL Lipstick Ultra,Beauty & Health,1,999,18,179.82,192.47,986.35
ITM0029875,ORD011941,PRD0160,ITC Formal Shirt Plus,Fashion,2,13985,5,1398.5,18.27,29350.23
ITM0029876,ORD011942,PRD0901,Havells Notebook Set Standard,Office Supplies,1,1080,18,194.4,191.65,1082.75
ITM0029877,ORD011942,PRD0432,Pidilite Sunscreen Max,Beauty & Health,2,2664,18,959.04,131.01,6156.03
ITM0029878,ORD011942,PRD0097,Orient Router Elite,Electronics,1,84024,18,15124.32,7481.79,91666.53
ITM0029879,ORD011943,PRD0779,HDFC Green Tea Max,Grocery,3,484,0,0.0,59.82,1392.18
ITM0029880,ORD011944,PRD0986,HCL Desk Lamp Lite,Office Supplies,3,7915,18,4274.1,4265.63,23753.47
ITM0029881,ORD011945,PRD0680,Godrej Diaper Classic,Toys & Baby,2,1707,12,409.68,114.86,3708.82
ITM0029882,ORD011945,PRD0215,Noise Mixer Grinder Standard,Home & Kitchen,3,16263,12,5854.68,4529.38,50114.3
ITM0029883,ORD011945,PRD0936,Maruti File Folder Lite,Office Supplies,1,459,18,82.62,36.38,505.24
ITM0029884,ORD011946,PRD0998,HCL Pen Drive Pro,Office Supplies,1,7407,18,1333.26,408.13,8332.13
ITM0029885,ORD011946,PRD0957,Pebble Whiteboard Max,Office Supplies,2,7404,18,2665.44,813.98,16659.46
ITM0029886,ORD011946,PRD0645,Gizmore Building Blocks Base,Toys & Baby,2,4990,12,1197.6,165.84,11011.76
ITM0029887,ORD011947,PRD0762,Hindusta Unilever Dry Fruits Mix Lite,Grocery,1,1412,0,0.0,33.67,1378.33
ITM0029888,ORD011947,PRD0068,Maruti Power Bank Base,Electronics,1,6907,18,1243.26,1075.84,7074.42
ITM0029889,ORD011947,PRD0949,Pebble Stapler Ultra,Office Supplies,3,3628,18,1959.12,712.64,12130.48
ITM0029890,ORD011948,PRD0100,Finolex Router Lite,Electronics,3,110412,18,59622.48,8153.5,382704.98
ITM0029891,ORD011948,PRD0243,Marico Air Purifier Standard,Home & Kitchen,2,20439,12,4905.36,5806.47,39976.89
ITM0029892,ORD011949,PRD0333,boAt Cookbook Premium,Books,2,1438,0,0.0,483.09,2392.91
ITM0029893,ORD011950,PRD0776,Gizmore Green Tea Max,Grocery,3,348,0,0.0,203.61,840.39
ITM0029894,ORD011951,PRD0451,Dabur Protein Powder Base,Beauty & Health,3,1705,18,920.7,462.27,5573.43
ITM0029895,ORD011952,PRD0727,Crompton Desi Ghee Classic,Grocery,3,1568,0,0.0,363.94,4340.06
ITM0029896,ORD011952,PRD0091,Pebble Router Premium,Electronics,3,61618,18,33273.72,12152.9,205974.82
ITM0029897,ORD011952,PRD0735,HDFC Cold Pressed Oil Lite,Grocery,3,452,0,0.0,132.31,1223.69
ITM0029898,ORD011953,PRD0555,Berger Cycle Ultra,Sports & Fitness,2,5904,12,1416.96,952.05,12272.91
ITM0029899,ORD011953,PRD0354,Orient Children Story Standard,Books,3,1487,0,0.0,21.35,4439.65
ITM0029900,ORD011954,PRD0327,Voltas MBA Textbook Classic,Books,1,864,0,0.0,79.44,784.56
ITM0029901,ORD011954,PRD0275,Fire-Boltt LED Bulb Premium,Home & Kitchen,3,5810,12,2091.6,782.92,18738.68
ITM0029902,ORD011954,PRD0699,Berger Rattle Set Lite,Toys & Baby,1,1277,12,153.24,171.85,1258.39
ITM0029903,ORD011955,PRD0340,HDFC Cookbook Lite,Books,1,895,0,0.0,19.8,875.2
ITM0029904,ORD011955,PRD0615,Havells Educational Toy Plus,Toys & Baby,1,4018,12,482.16,33.19,4466.97
ITM0029905,ORD011955,PRD0675,Pidilite Diaper Standard,Toys & Baby,2,2613,12,627.12,490.19,5362.93
ITM0029906,ORD011956,PRD0162,Polycab Lehenga Lite,Fashion,2,3052,5,305.2,424.75,5984.45
ITM0029907,ORD011956,PRD0564,Polycab Football Pro,Sports & Fitness,2,35620,12,8548.8,11711.49,68077.31
ITM0029908,ORD011957,PRD0443,Voltas Multivitamins Base,Beauty & Health,3,2123,18,1146.42,742.06,6773.36
ITM0029909,ORD011957,PRD0300,ITC Curtains Ultra,Home & Kitchen,2,216,12,51.84,14.98,468.86
ITM0029910,ORD011958,PRD0105,Mivi Men Kurta Lite,Fashion,1,13735,5,686.75,2618.65,11803.1
ITM0029911,ORD011958,PRD0181,HDFC Kurti Plus,Fashion,3,3384,5,507.6,512.46,10147.14
ITM0029912,ORD011959,PRD0368,Titan Engineering Book Base,Books,1,1124,0,0.0,101.66,1022.34
ITM0029913,ORD011959,PRD0274,Infosys LED Bulb Lite,Home & Kitchen,2,5254,12,1260.96,1571.85,10197.11
ITM0029914,ORD011959,PRD0515,Hindusta Unilever Dumbbells Elite,Sports & Fitness,2,34586,12,8300.64,8436.47,69036.17
ITM0029915,ORD011960,PRD0240,Dabur Water Purifier Ultra,Home & Kitchen,1,3114,12,373.68,398.25,3089.43
ITM0029916,ORD011960,PRD0831,Titan Tyre Inflator Pro,Automotive,3,2381,28,2000.04,1227.24,7915.8
ITM0029917,ORD011960,PRD0938,ITC File Folder Base,Office Supplies,2,6304,18,2269.44,1651.99,13225.45
ITM0029918,ORD011960,PRD0699,Berger Rattle Set Lite,Toys & Baby,2,1277,12,306.48,163.62,2696.86
ITM0029919,ORD011961,PRD0950,Mahindra Stapler Standard,Office Supplies,3,1627,18,878.58,714.24,5045.34
ITM0029920,ORD011962,PRD0384,Mahindra History Book Plus,Books,3,1325,0,0.0,8.69,3966.31
ITM0029921,ORD011962,PRD0835,Usha Tyre Inflator Lite,Automotive,3,6601,28,5544.84,3412.87,21934.97
ITM0029922,ORD011962,PRD0085,Amul Camera Base,Electronics,2,31457,18,11324.52,2020.07,72218.45
ITM0029923,ORD011962,PRD0317,Portronics UPSC Guide Classic,Books,2,1207,0,0.0,302.07,2111.93
ITM0029924,ORD011963,PRD0686,Maruti Baby Oil Pro,Toys & Baby,2,1025,12,246.0,251.98,2044.02
ITM0029925,ORD011964,PRD0997,HCL Pen Drive Base,Office Supplies,2,2780,18,1000.8,331.75,6229.05
ITM0029926,ORD011964,PRD0621,Portronics Soft Toy Standard,Toys & Baby,1,476,12,57.12,44.11,489.01
ITM0029927,ORD011964,PRD0067,Ambrane Power Bank Classic,Electronics,3,147364,18,79576.56,61044.53,460624.03
ITM0029928,ORD011965,PRD0736,V-Guard Cold Pressed Oil Elite,Grocery,1,1545,0,0.0,53.33,1491.67
ITM0029929,ORD011965,PRD0907,Infosys Notebook Set Max,Office Supplies,2,2264,18,815.04,772.87,4570.17
ITM0029930,ORD011965,PRD0284,Usha Bedsheet Set Premium,Home & Kitchen,1,15085,12,1810.2,26.85,16868.35
ITM0029931,ORD011965,PRD0378,Syska Medical Guide Classic,Books,1,443,0,0.0,55.7,387.3
ITM0029932,ORD011966,PRD0719,Dabur Organic Dal Plus,Grocery,3,747,0,0.0,23.95,2217.05
ITM0029933,ORD011967,PRD0619,Crossbeats Educational Toy Premium,Toys & Baby,1,4857,12,582.84,281.25,5158.59
ITM0029934,ORD011967,PRD0303,Reliance Fiction Novel Lite,Books,3,1345,0,0.0,200.0,3835.0
ITM0029935,ORD011968,PRD0818,Infosys Bike Helmet Lite,Automotive,1,3898,28,1091.44,347.37,4642.07
ITM0029936,ORD011969,PRD0521,Polycab Cricket Bat Pro,Sports & Fitness,1,30529,12,3663.48,4467.45,29725.03
ITM0029937,ORD011969,PRD0853,V-Guard Car Seat Cover Standard,Automotive,3,7148,28,6004.32,2535.39,24912.93
ITM0029938,ORD011969,PRD0452,Usha Protein Powder Plus,Beauty & Health,1,2747,18,494.46,428.28,2813.18
ITM0029939,ORD011970,PRD0462,Infosys Essential Oil Plus,Beauty & Health,3,1289,18,696.06,449.54,4113.52
ITM0029940,ORD011970,PRD0494,Titan Face Wash Premium,Beauty & Health,1,1224,18,220.32,55.73,1388.59
